song_number,artist_familiarity,artist_hotttnesss,artist_id,artist_mbid,artist_playmeid,artist_7digitalid,artist_latitude,artist_longitude,artist_location,artist_name,release,release_7digitalid,song_id,song_hotttnesss,title,track_7digitalid,analysis_sample_rate,audio_md5,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,year
1809,0.5419177370104618,0.4041576710256122,b'ART1R9I1187B9B3324',b'ed20b805-2e45-4ccb-838d-56cfb3947a4c',61414,10558,nan,nan,b'',b'Margaret Becker',"b""Immigrant's Daughter""",148128,b'SOCLAFZ12AF72A6D7F',nan,b'Stay Close To Me',1542233,22050,b'c475f6569392b1ce405b841984ce9225',0.0,192.62649,0.34,0.0,0,0.721,-17.471,1,0.722,174.347,96.848,3,0.889,b'TRAGEAS128F4258B9E',0
1810,0.43997278169210013,0.0,b'AROYBLU1187B99A255',b'5d728401-e78e-4f9b-821f-af961d94eabb',-1,169077,nan,nan,b'',b'Jarvis Church',b'The Long Way Home',314190,b'SODMLAB12A8C1441D2',0.0,b'So Beautiful',3555015,22050,b'436113cc8ee90e09277b224b90f47907',0.0,231.73179,0.235,0.0,8,0.692,-5.659,1,0.72,229.262,119.976,4,1.0,b'TRAGEFB128F92C6CA9',0
1811,0.44922215222583023,0.28489406124365585,b'ARFLD291187B9966AA',b'5bb59bfd-01e5-420e-95e9-52562e83520c',19289,235662,30.2676,-97.74298,"b'Austin, TX'",b'Damita Jo',b'The Fabulous Mae West And Other Wonderful Girls',301445,b'SOMRWKM12A8C13AEC9',nan,b'Face To Face',3392792,22050,b'dd7e941c75526d68057a0f34170f8d84',0.0,182.33424,2.485,0.0,10,0.209,-15.498,0,0.362,175.554,110.058,4,0.126,b'TRAGEFP128F429B217',0
1812,0.69300920358103,0.49866887479608674,b'ARD5K161187B9AC784',b'f3e2a7d9-c6bb-4848-95e5-04c0a1e2f511',6689,1269,51.27562,0.17898,"b'Sevenoaks, United Kingdom'",b'Orbital',b'Snivilisation',2004,b'SOFNFIL12A8AE47377',nan,b'Are We Here ?',1420758,22050,b'021e5d675913f3223dca99b20267cba5',0.0,933.642,0.0,0.0,0,0.36,-10.328,1,0.405,930.807,95.315,1,1.0,b'TRAGEHE128F423E5A1',1994
1813,0.36005462264834104,0.2764458834928463,b'ARWWDSC1269FCD4D06',b'',-1,362991,nan,nan,b'',b'Minist\xc3\xa8re des Affaires Populaires',"b""Debout l\xc3\xa0 d'dans""",490203,b'SOTURND12AB0183FF9',nan,b'Bagdad by night',5431500,22050,b'119a80687016418b1796f7ef3e394177',0.0,140.12036,0.432,0.0,2,0.686,-16.165,1,0.664,137.741,66.963,1,0.47,b'TRAGEMO128F9306A84',0
1814,0.41193900753627105,0.0,b'ARSKATF1187B98A622',b'975593af-1c8a-4a1e-aba6-90a93866bd6a',-1,216078,nan,nan,b'',b'Alain Turban',b'Mes Ann\xc3\xa9es Disco',271398,b'SOQYRCZ12A6D4FC618',nan,b'Santa Monica (Version Originale 1980)',3020327,22050,b'866d1b0138e138ae04a56201fe065c9e',0.0,219.19302,0.479,0.0,1,0.111,-8.085,1,0.577,213.792,134.837,4,1.0,b'TRAGEPD128F4247B81',0
1815,0.5744007886920006,0.4460715844124553,b'ARRH2S81187B98C8AA',b'fb7659b2-5ceb-45ac-be95-b0c1f832caec',-1,170417,43.07295,-89.38669,"b'Madison, Wisconsin'",b'Bongzilla',b'Amerijuanican',223456,b'SOZGZSN12A8C1407E3',0.5486780555679608,b'Cutdown',2441183,22050,b'b3503883aca3739536c65f94fd0212b2',0.0,419.68281,0.142,0.0,11,0.109,-6.407,1,0.446,412.758,91.498,3,1.0,b'TRAGEQI128F429154D',2005
1816,0.5918462874725177,0.372462979783255,b'ARO0R521187B98A2D1',b'82f68ef2-d2a6-45c4-b285-cee49279cbfd',35041,159702,nan,nan,b'',b'2 Minutos',b'Un Mundo De Sensaciones',211112,b'SOSSUGT12A8C138F9F',0.3725300393660796,b'Rompan Todo',2295860,22050,b'0e54ced86fcaea043a42b0615555a07d',0.0,88.58077,0.0,0.0,5,0.083,-3.211,1,0.118,84.184,203.994,1,0.0,b'TRAGETA128F4272C38',2006
1817,0.69300920358103,0.49866887479608674,b'ARD5K161187B9AC784',b'f3e2a7d9-c6bb-4848-95e5-04c0a1e2f511',6689,1269,51.27562,0.17898,"b'Sevenoaks, United Kingdom'",b'Orbital',b'Halcyon - The Platinum Collection',212480,b'SOXHSTL12A8C13B5A6',0.6156548448294465,b'Chime (edit)',2312584,22050,b'4da32b22039412b8bba7c4065a9d01c7',0.0,192.20853,0.0,0.0,5,0.352,-6.924,0,0.49,188.801,120.938,4,1.0,b'TRAGEVR128F4276B92',1990
1818,0.6567597878169679,0.4104772001409885,b'ARFKYG51187FB4CE41',b'78761837-4b00-4935-b7be-601697900e66',12976,17814,44.64616,-63.57392,"b'Halifax, Nova Scotia, Canada'",b'April Wine',b'Harder Faster',25564,b'SOXAUYW12A6D4F7DAB',0.7547163315970986,b'Say Hello',272378,22050,b'a8e3b9dffa3a24c91c8316de370a9698',0.0,179.04281,0.0,0.0,2,0.983,-13.666,1,0.822,171.642,166.036,1,0.0,b'TRAGEVS128F145FEAD',1979
1819,0.7073326990307538,0.6038764869181625,b'ARYJSY01187B9B7C65',b'1d543e07-d0d2-4834-a8db-d65c50c2a856',493,2199,nan,nan,"b'Locust Ridge, TN'",b'Dolly Parton',b'The Dolly Parton Classics',756547,b'SOQYGKF12A6D4F77EC',0.2707759989463275,"b""I'm Not Worth the Tears""",8374472,22050,b'b8379c5917d4b43e28981ecece948135',0.0,152.45016,0.467,0.0,8,0.033,-12.144,1,0.557,144.811,95.981,4,0.959,b'TRAGEXH12903CB4C10',1967
1820,0.33749579638447846,0.0,b'ARSSW5A1187FB4B5E5',b'4520d310-3d06-4a3f-9a15-06950c618275',-1,189611,nan,nan,b'',b'Estrellas Cubanas',b'La Habana Tiene...',245146,b'SOWBHDA12A58A7A398',0.0,b'Fin De Semana',2917732,22050,b'23af1fe881943e95ed929b79150cd072',0.0,324.91057,0.0,0.0,2,0.152,-4.442,1,0.5,320.575,174.554,1,0.0,b'TRAGEXW128F427A405',0
1821,0.5638459847801999,0.34454060084591037,b'AR19GQN1187FB3ACF5',b'24db1a43-a59f-4015-ae37-d52f1907c8f7',125993,19354,40.71455,-74.00712,"b'New York, NY'",b'The Bucketheads',b'All In The Mind',28356,b'SOWWEWC12A6D4F8A87',0.26586104921065007,b'Little Louie Bonus',311186,22050,b'20677a61d1cda0152a9afc36ef50fe0b',0.0,383.16363,0.357,0.0,1,0.459,-16.486,1,0.69,379.246,121.896,4,0.911,b'TRAGFDW128F14682F5',1995
1822,0.42972782885428684,0.28048218729929586,b'ARDHNC31187B9A1898',b'9045db8e-7c03-43ab-aaf3-f21dc1b50bf2',63806,232646,nan,nan,b'',b'Al Denson',b'Al Denson',554224,b'SOWOKYQ12AB018637E',0.0,b'Love Is Taking Hold',6129714,22050,b'27dfa42a31d5908eeedfb0c9b18ea67d',0.0,299.33669,0.293,0.0,10,0.231,-11.3,1,0.333,283.312,118.017,4,0.856,b'TRAGFDW128F933A421',0
1823,0.8224328293700504,0.5313033185652613,b'ARASYMJ1187B9ACAF2',b'5dedf5cf-a598-4408-9556-3bf3f149f3ba',-1,560,51.50632,-0.12714,"b'London, England'",b'Whitesnake',b'Best Of Whitesnake',53181,b'SOGEQKA12A6D4FA27C',0.2707759989463275,"b""Love Ain't No Stranger (2003 Digital Remaster)""",554550,22050,b'd92ac1d84ae83c82ba75099e8f71e324',0.0,252.08118,0.514,0.0,11,0.672,-8.706,0,0.63,234.887,125.022,4,0.24,b'TRAGFIS128F14947B0',2003
1824,0.612657823642785,0.457611173992295,b'AROJAG11187B9B71A3',b'87c2d990-d33a-496a-a6c4-0acdd240550c',-1,123573,51.50632,-0.12714,b'London',b'The Chap',b'Lo Compilation Mix By Susumu Yokota',160998,b'SOBJOLG12A8C13CC69',0.2707759989463275,b'We Are Not Impartial',1701438,22050,b'616251ee859342e4ed8e5bbbfd854bac',0.0,170.05669,0.0,0.0,9,0.326,-9.502,1,0.479,170.057,72.073,4,1.0,b'TRAGFJM128F427E764',2006
1825,0.5760537226887968,0.3858780577405268,b'ARHOCKY11E2835D7CB',b'06a63579-f1fc-4c4d-80fd-729ffafe06f5',40710,3285,nan,nan,b'',b'M\xc3\xa1ire Brennan',b'Maire',297303,b'SOODNBV12A8C139FC7',0.6130458357683207,b'Atlantic Shore',3338895,22050,b'3655309e5ac5704a3f6bec8fba1de915',0.0,244.74077,2.554,0.0,0,0.304,-12.121,1,0.561,216.874,84.826,5,0.74,b'TRAGFOI128F428E060',0
1826,0.7498763671900177,0.5283022622842384,b'AREHK7O1187B9ADDD7',b'3e55d51d-687f-4a9d-af96-2fabccf802e5',83087,10180,nan,nan,"b'J\xef\xbf\xbdping, Sweden'",b'The Cardigans',b'Gran Turismo',14421,b'SOJCBAM12A6701FD04',0.7173916335358762,b'Paralyzed',149635,22050,b'724a5574de2a809350141424b1e7a60d',0.0,296.85506,19.336,0.0,3,0.0,-6.966,1,0.0,290.482,145.271,4,0.735,b'TRAGFPP128E078F34C',1998
1827,0.8896135547440263,0.5938083651752645,b'ARSE5NP1187B9B98AB',b'0bc858a1-3573-4216-9423-c96dd8c72919',1634,598,nan,nan,"b'Chicago, IL'",b'Twista',b'The Day After',138186,b'SOJEEKG12A8AE48C77',nan,b'The Day After (featuring Syleena Johnson) (Explicit Chopped & Screwed Version)',1434269,22050,b'ecb11d890535362cace3f668666b8677',0.0,200.98567,0.125,0.0,7,0.003,-8.273,1,0.384,200.986,90.158,4,0.685,b'TRAGFQG128F42418D5',2005
1828,0.5883794575165332,0.3647356115183538,b'ARMYPSO11F50C49252',b'',-1,551303,40.71455,-74.007118,b'NY - New York City',b'Dictators',b'Viva Dictators',774736,b'SOYFMKG12A58A80C70',0.6976517315353987,b'Weekend',8573248,22050,b'ab515c66e1d3d8a34ad7bd86366b11b0',0.0,246.36036,0.078,0.0,0,0.457,-5.833,1,0.455,240.042,130.786,4,0.345,b'TRAGFSV12903CE532D',0
1829,0.8229085341315785,0.5720278536807922,b'AR2XI6G1187B9AE7DA',b'a6a4c910-2b22-4a6f-aebe-805b176c47b8',2233,2163,nan,nan,"b'Bronx, NY'",b'Fat Joe',b'All Or Nothing',12757,b'SOLYAFD12A6702090E',nan,"b""Get It Poppin' [Featuring Nelly]  (Album Version - Exp. Version) [Serban Main 4/20/05]""",131991,22050,b'77473c6b2bf32b8abc1ee9bc2c23ac37',0.0,211.59138,0.142,0.0,5,0.246,-7.239,1,0.371,190.769,100.783,4,1.0,b'TRAGFUR128E078B8B3',2005
1830,0.8345640982768509,0.540216450464995,b'ARBUOOR1187B997391',b'ecf9f3a3-35e9-4c58-acaa-e707fba45060',1196,8329,nan,nan,"b'Manchester, England'",b'Oasis',b'Kuschelrock 19',436396,b'SONWVYC12A58A7DB0C',0.7335495936634279,"b""Don't Go Away""",4862429,22050,b'18ebb57650ef82abd260de002b76d7a9',0.0,289.2273,3.512,0.0,0,0.446,-5.676,1,0.546,278.558,162.069,4,0.732,b'TRAGFVT128F92ECB5D',0
1831,0.44483648644423734,0.31872616158614475,b'ARTOCWH11F50C4CE12',b'',-1,532781,nan,nan,b'',b'The Accursed',b'Seasons Of The Scythe',715982,b'SOSTBCB12A58A75D60',nan,b'Slaughter The Gods',7942500,22050,b'8b7257081d96ac61df54af8fb8bcf4d8',0.0,171.15383,0.0,0.0,0,0.204,-7.075,1,0.311,168.6,128.928,1,0.0,b'TRAGGEQ12903CC25DB',0
1832,0.464994319368088,0.3447211111720015,b'ARHT0B11187B993CB3',b'8e9f4070-4633-4797-b2bf-0a48713cfec7',69297,3420,30.22032,-92.01705,"b'Lafayette, LA'",b'Eddy Raven',b'LIVE IN CONCERT',87397,b'SOLKBKQ12A8C13400C',nan,b'I WANNA HEAR IT FROM YOU',918882,22050,b'82e04175c348473aebeed6a908dcf94b',0.0,204.85179,0.0,0.0,5,0.92,-11.14,1,0.658,204.852,133.428,1,0.061,b'TRAGGHA128F4262D55',1995
1833,0.5716816265745298,0.5400077502099329,b'AR3FE581187FB3F90A',b'd2299099-e617-46dd-b013-ba0b4c72bc63',590,912,nan,nan,"b'Brooklyn, NY'",b'Fabolous',b'Ghetto Fabolous [Explicit Version]',675211,b'SOGOJEP12AB018D355',nan,"b""Ma' Be Easy [Explicit Version]""",7488426,22050,b'c86cca8c770995f6c9db8b477387f085',0.0,225.14893,0.0,0.0,1,0.164,-5.189,1,0.08,212.869,200.435,4,1.0,b'TRAGGKN12903CCA8EE',0
1834,0.5224238291059312,0.417591879764777,b'ARJJRZ41187FB4C856',b'6dd5961a-16e7-4f03-8385-b251e12f9698',-1,434953,nan,nan,b'',b'Floor',b'Riddim Of Silence',769725,b'SOJPZIX12AB018B2BD',0.26695518627553855,b'Heather',8524490,22050,b'1ad47d62837912c0642fb93c45ce0880',0.0,211.90485,0.119,0.0,0,0.045,-7.033,1,0.298,202.368,160.598,4,0.0,b'TRAGGMY12903CD9533',2009
1835,0.36840432673225254,0.2618160974506479,b'ARVFGPJ1187B9A2477',b'ac2a890e-d620-4dd7-861f-0e89ca0877ac',174236,-1,nan,nan,b'',b'Michelle & Vickie',b'Aitai',543041,b'SOFAWJJ12AB0180A39',nan,b'Party For Pink',6011098,22050,b'0b16a95d209fda7a79ceaf22a5f8fc90',0.0,190.56281,0.0,0.0,10,0.226,-4.116,0,0.519,182.967,113.373,5,0.686,b'TRAGGQQ128F931D8E1',0
1836,0.4500864479700203,0.31791328227769183,b'AR8K7ET1187B997ABC',b'e101ee4a-ff0a-4201-b65a-7c21468cb4fc',-1,343876,nan,nan,b'',b'Sulk',b'Hi-Bias: Club Life 3',529684,b'SOMDVKP12AAF3B3CD6',0.0,b'Only You (Chimi-Changa Club Mix)',5851613,22050,b'389bee5788f3d6efa381ded9b2e9e11b',0.0,552.93342,3.286,0.0,11,0.005,-9.464,0,0.128,545.135,127.92,4,0.0,b'TRAGGSG128F92F6FD9',0
1837,0.6886386535712516,0.47878007430730035,b'ARISHTQ1187FB3E6F0',b'837555ba-012e-45f1-9a9c-9628da13ee54',3455,5020,nan,nan,b'',b'Ben E. King',b'Soul Friends',303421,b'SOMDTTT12A8C13F1CB',nan,b'Let It Be Me',3437053,22050,b'961e5501554357aa838a68375714a64d',0.0,167.3922,3.303,0.0,10,0.608,-8.89,1,0.596,159.997,86.819,4,0.476,b'TRAGGSJ128F42A5AE1',0
1838,0.5968458517450551,0.4053520109500235,b'ARKULSX1187FB45F84',b'e9cd6eef-e3d5-4801-a75b-f1a48c4b344d',-1,12588,39.49974,-111.54732,b'Utah',b'Trafik',b'Club Trafikana',275032,b'SOGQTEC12A6D4FC958',nan,b'Smoke',3057386,22050,b'cc1fb9ccdcad0b768c0956a498454d22',0.0,505.67791,0.0,0.0,10,0.777,-7.255,0,0.62,498.979,125.012,4,1.0,b'TRAGGUB128F424FDB4',0
1839,0.5370882970195974,0.3529191836315295,b'ARF3L8J1187B9B7866',b'e790f012-1803-4b20-9448-d4a9536575f2',115290,97493,37.97615,23.73641,"b'Athens, Greece'",b'Astarte',b'Quod Superius Sicut Inferius',144765,b'SOHZHHE12A8C1360C0',0.4432913119053975,b'Oblivious Darkness',1509309,22050,b'e6382ad48018fe9883d64df17afa0276',0.0,515.36934,0.427,0.0,4,0.596,-4.694,0,0.566,476.7,129.088,3,0.453,b'TRAGGVS128F4250CE8',2002
1840,0.42196043731099453,0.3456373395988333,b'ARLNSD41187FB4D9A0',b'9230c25a-8812-4f16-b963-734729229d39',17642,2995,42.50382,12.57347,b'Italy',b'Sergio Franchi',b'The Heart Of Christmas',296721,b'SOBQSLF12A8C139785',0.6417711932865512,b'Silent Night',3345010,22050,b'9dd21d2f360115232fa2fbf87c5c156e',0.0,170.94485,0.203,0.0,8,0.217,-16.407,1,0.241,165.581,69.768,4,1.0,b'TRAGGVT128F428F842',1987
1841,0.5400377489797789,0.36005330653898404,b'AR1N6N61187FB4E25E',b'915f84de-eac2-4e78-99ad-9ab6e2c50af6',6530,740906,23.0833,-82.4167,"b'Havana, Cuba [Jesus Maria]'",b'Mongo Santamaria',b'Afro-Indio',725669,b'SOLAZFN12AB018A094',nan,b'Lady Marmalade',8041800,22050,b'f1636ce26e5d8ee67f546ae907b90dea',0.0,194.76853,0.15,0.0,2,0.579,-8.674,0,0.696,182.503,118.295,1,0.0,b'TRAGGXK12903CDA84B',1975
1842,0.32197509925246204,0.24453220533902725,b'ARYKFVV1187FB3CA6B',b'58ac1e03-72cc-456e-8275-35745f56a0e3',57616,292022,nan,nan,b'',b'The London Pops Orchestra',"b""Award-Winning Movie Themes : The 70's""",378995,b'SOWPNDT12A8C145BB6',nan,b'The Way We Were',4217867,22050,b'c427f6016eb795a62d19c57f20ec99e0',0.0,198.89587,3.837,0.0,10,0.434,-13.522,1,0.6,189.266,71.312,1,0.0,b'TRAGHBO128F92D8C9E',0
1843,0.7903679087935053,0.6154544615535558,b'ARIPLUN1187B99B9F9',b'9e0e2b01-41db-4008-bd8b-988977d6019a',-1,1480,nan,nan,"b'London, England'",b'The Police',b'Message In A Box',16027,b'SOGMROZ12A679D8AE9',nan,b'Wrapped Around Your Finger',169648,22050,b'b87b7f8ea5fd34130ba7f05f329f8f70',0.0,313.70404,0.142,0.0,9,0.832,-14.361,0,0.684,277.885,85.207,5,0.847,b'TRAGHBP128E0793AF7',1983
1844,0.6168845440365633,0.34384449941445117,b'ARZBYDY1187FB46DD7',b'5cad62bb-d08e-4ed7-9b22-7c2026587fc4',65261,11546,42.54843,2.38596,b'Vernet les Bains',b'Cali',b'Le Bruit De Ma Vie',508188,b'SOJUJQF12AB0186EDE',0.0,b'Pour Jane (Live Acoustique)',5615294,22050,b'ded1784c52f1a3fb7a222e352708bc45',0.0,207.49016,0.0,0.0,0,0.693,-10.288,1,0.708,196.957,153.667,4,0.157,b'TRAGHCM128F9333324',0
1845,0.4187014670153261,0.14468466090957882,b'AR5M3681187B998D11',b'4bd05ded-98a4-43a0-8cea-3101d91c77fa',-1,510955,37.80506,-122.27302,"b'Oakland, CA'",b'Edwin Hawkins',b'Oh Happy Day',687092,b'SOYYADY12AC468EBDA',0.24523633278016532,"b""I'm Going Through""",7626421,22050,b'1d2bc50dc363d1761a691de08627098f',0.0,358.19057,0.0,0.0,6,0.534,-9.298,1,0.536,352.839,91.215,3,0.412,b'TRAGHCZ12903CEC3EF',0
1846,0.40745564385201366,0.30004649036641506,b'ARZKRD01187FB45FD2',b'ad386f9f-6d5b-4bbe-8bbd-7d5f249b21a7',-1,230806,nan,nan,b'',b'Edith Lefel',b'M\xc3\xa8ci',769774,b'SOTYGMX12AB018A0BA',0.0,"b""L'a f\xc3\xaate komine""",8525006,22050,b'e5ac26adcfe5ab5eac953f1a61bba6e9',0.0,246.30812,0.439,0.0,11,0.631,-11.613,0,0.59,236.948,135.099,4,0.458,b'TRAGHDO12903CD9736',1992
1847,0.5589054138529173,0.4048271165593455,b'ARDNQ0R1187B9BA1EF',b'dbfd61ef-fce1-4803-9f18-7bfdd3996508',12632,41388,29.95369,-90.07771,"b'New Orleans, LA'",b'Lonnie Johnson',b'Blues Masters Vol. 4',372930,b'SOIQYOV12A8C143ED6',0.0,b'Raining On The Cold_ Cold Ground',4151991,22050,b'135e236b44cfcf4398cc83760721535e',0.0,298.13506,0.507,0.0,5,0.879,-17.214,1,0.559,286.035,70.317,4,0.0,b'TRAGHGU128F92CC064',0
1848,0.4724512344057399,0.3485523530660074,b'ARM2WL31187B9A3D69',b'b4a711d8-3a4b-4099-accf-f45b0454f69a',-1,305495,nan,nan,b'Michigan',b'F.l.y.',b'What! What! Volume 1',721962,b'SOPMPSP12AB0186961',0.0,b'Shit 3 Outro',8003065,22050,b'2f87c3c418d950995b3b69a98aa0914d',0.0,20.79302,0.102,0.0,3,0.058,-7.401,1,0.229,20.793,87.63,3,1.0,b'TRAGHHH12903CD1137',0
1849,0.5153127381216995,0.29690520738607173,b'ARHKW8K1187FB4C9A2',b'ee68644a-4f30-40ce-ac5e-969b5cc1f250',-1,319490,nan,nan,b'',b'Orbit',b'Tonedeaf',496090,b'SOFPSXO12AB017E22C',0.2707759989463275,b'Nice Ride',5492153,22050,b'98285cda702a4b884947b4618738d72d',0.0,254.45832,0.0,0.0,4,0.502,-7.893,0,0.47,246.021,142.351,3,1.0,b'TRAGHID128F93156AF',0
1850,0.6753848119981302,0.6333399087018368,b'AR5FP401187FB523C9',b'72c536dc-7137-4477-a521-567eeb840fa8',236,11350,nan,nan,"b'Duluth, MN'",b'Bob Dylan',b'Desire/Blood On The Tracks/Street Legal',285737,b'SOJGCRU12A8C1323B7',0.5746932970850078,b'New Pony',3211190,22050,b'224e8e232fa2af0e1bf3e3e3ea6d0008',0.0,278.96118,0.177,0.0,9,0.557,-5.563,1,0.549,262.844,80.7,4,0.0,b'TRAGHJX128F426F76F',1978
1851,0.3672550107574772,0.3116155449734521,b'AR9HQ6Y1187FB3C2CB',b'0e6524bd-6641-46a6-bce5-96f06c19aa46',-1,278655,nan,nan,b'',b'Orlando Pops Orchestra',b'World Music Vol. 24: The Sound Of The Caribbean',545825,b'SOKKSSP12AB0183B30',nan,b'El Manisero',6037854,22050,b'cd950f194f8f215c9ddd7713d1d0aa5f',0.0,146.59873,0.549,0.0,7,0.063,-15.018,1,0.446,142.89,80.79,4,1.0,b'TRAGHKK128F93240D1',0
1852,0.5050991390562366,0.38091717062497904,b'ARGF5QG1187B9AC84F',b'4ee38720-c979-4a68-8969-968300508eea',-1,456656,nan,nan,b'',b'Geiom Ft. Marita',b'Sugar Coated Lover',753502,b'SOWORNS12AB018C280',nan,b'Sugar Coated Lover',8340807,22050,b'c6662fefd8260b38e69af866b9108895',0.0,291.26485,0.0,0.0,6,0.052,-8.654,1,0.315,291.265,140.989,4,0.58,b'TRAGHLT12903CAC941',0
1853,0.47021229568907263,0.3200869267523748,b'ARJIE2Y1187B994AB7',b'8910064e-1810-42dc-90ba-bdab48cd9326',26581,19334,nan,nan,b'',b'Line Renaud',b'Les Ann\xc3\xa9es Chansons',34757,b'SORXWXC12A6D4F87B3',0.0,b'Gwendolina',372752,22050,b'6761caa676aacf557f4f03c367af7859',0.0,146.15465,0.304,0.0,7,0.799,-12.158,1,0.598,142.727,137.567,4,0.309,b'TRAGHSE128F14743B2',1994
1854,0.5580077519194866,0.41478065907349704,b'AREOREU1187B99AACD',b'2c4ecb84-649b-4e55-aaae-bce404395a50',-1,283842,-41.28054,174.76714,b'Wellington',b'Rhian Sheehan',b'Tiny Blue Biosphere',529514,b'SOUDMHF12AAF3B4AB9',0.3603705827121406,b'Degrees of Freedom',5849458,22050,b'ee7c0b889f0a22652690040d23792297',0.0,314.48771,0.0,0.0,8,0.415,-10.215,0,0.495,302.852,216.023,4,0.7,b'TRAGHTH128F92F676E',2002
1855,0.39560350922248033,0.0,b'ARGRTPZ1257509D28A',b'',-1,447780,nan,nan,b'',b'David Saylor',b'We Are One',601856,b'SOWXEIB12AC90756AC',nan,b'This Time',6682831,22050,b'aec364738f234e3f50805c237b8aae25',0.0,273.34485,0.0,0.0,11,0.391,-7.597,1,0.397,258.63,112.998,4,0.787,b'TRAGIGX12903CF3AD4',0
1856,0.41994127477041937,0.2491372295395512,b'ARCVMYS12454A51E6E',b'',50151,76721,nan,nan,b'',"b""The Sun Harbor's Chorus-Documentary Recordings""",b'Songs of the US Armed Forces',95072,b'SOJIDXQ12A58A7EC7A',0.25721609185808514,b'US Air Force',1043345,22050,b'6f7c727ea88f3c8995ec3cf93f416b3b',0.0,137.84771,0.795,0.0,10,0.035,-13.915,1,0.18,128.604,122.842,1,0.0,b'TRAGIJH128F4280F72',0
1857,0.46359371861967325,0.36773193521021486,b'AR6KK741187B98C9E9',b'd3e79557-c278-40b6-89e6-ab8dc830b392',32286,19078,nan,nan,"b'New Orleans, LA'",b'Roy Brown',"b""Long 'Bout Midnight""",747166,b'SOZEQVC12AC468E38B',0.6248335335556564,"b""Love Don't Love Nobody""",8268874,22050,b'8ccc6e127ec5fc6f65c077099c1b18e1',0.0,163.83955,0.2,0.0,3,0.214,-10.187,1,0.397,157.025,154.631,4,1.0,b'TRAGIJM12903D11E62',0
1858,0.6908090961858206,0.45009338235070345,b'ARUIO0J1187FB3D7D7',b'5aea663c-7508-4992-bf56-fb0362797187',-1,25226,nan,nan,"b'Chicago, IL'",b'Mest',b'Photographs',138490,b'SOXZWTN12A58A7C2A4',0.6090439426773437,b'Tonight Will Last Forever (Album Version)',1437895,22050,b'29a768202f5e4e96c6d0589d18e6d6b5',0.0,255.50322,10.374,0.0,7,0.327,-8.247,1,0.417,234.969,176.16,4,0.615,b'TRAGIKK128F42424EF',2005
1859,0.49019363397840465,0.37747250731152715,b'ARYN8YT1187FB38396',b'a1658d98-c4dc-40b9-8bbd-9793f44e64dd',23883,70032,nan,nan,b'',b'Los Iracundos',b'Discografia Completa Vol.5',747122,b'SOFEOPN12AC468D446',0.0,"b""Deja El Ultimo Baile Para Mi (Lascia L'Ultimo Ballo Per Me)""",8269317,22050,b'5ce22c8b69e1104d0531134afb1a9ec0',0.0,188.05506,0.322,0.0,5,0.907,-9.368,1,0.687,184.616,93.283,3,0.66,b'TRAGIMU12903D1201D',0
1860,0.23956497646873282,0.0,b'ARQIWOW11F4C840FF1',b'',-1,182125,38.2589,-92.43659,b'Missouri',b'Cumberland Quartet',b'Golden Gospel Favorites',235159,b'SOTREAP12A8AE46FE2',nan,b'One Day At A Time',2581098,22050,b'4253101187c1374de025523428d93bc7',0.0,192.88771,0.294,0.0,3,0.0,-13.533,1,0.397,179.769,150.75,4,0.0,b'TRAGIPY128F422D10B',0
1861,0.5557649996003,0.3765142312148788,b'ARXZIHJ1187B9A4ED9',b'b84dfb67-c437-4ccc-b512-1073fd4612eb',8531,54504,41.94508,-71.28109,"b'Attleboro, MA'",b'Ray Conniff',b'Another Somebody Done Somebody Wrong Song',326902,b'SOBEWIS12AB0182D75',0.0,b'My Melody Of Love',3686288,22050,b'365b5deebceb2fd123551cfa1fb3375c',0.0,210.18077,0.177,0.0,8,0.979,-12.307,1,0.629,201.816,172.514,1,0.079,b'TRAGJEF128F92E367E',0
1862,0.5422777098103807,0.42427111444565735,b'ARNG61X1187B98C7DF',b'2f76bd85-ba19-4d80-9bb7-4555abe463c5',45679,7122,33.43451,-86.10269,"b'Talladega, AL'",b'Five Blind Boys of Alabama',b'101 Great Black Gospel_ Vol. 4',570577,b'SOCCMDY12AB01877A8',nan,"b""I've Got a Home""",6324006,22050,b'b09ec4936cf46c2fcea519c063eb7165',0.0,131.81342,0.525,0.0,10,0.529,-7.495,1,0.517,127.675,93.417,4,1.0,b'TRAGJFW12903C9D027',2008
1863,0.5492829074585028,0.3475475805256747,b'ARQCHDN1187FB4C7C2',b'f926459e-1bd2-42a6-a174-8994ad950591',45970,1650,-22.97673,-43.19508,"b'Rio de Janeiro, Brazil'",b'Luiz Bonfa',b'Talkin Latin Vol.13 : Brazil sounds',799732,b'SOFORRV12AB01840C4',nan,b'Olhos Ciganos',8846364,22050,b'd147fbf49e68effc886ff849ad28498f',0.0,151.09179,0.171,0.0,10,0.0,-13.476,0,0.119,147.482,130.272,4,0.0,b'TRAGJGX12903CB3F2F',0
